Unnamed: 0,name,audio_path,transcription
482,SP21_KG_M_25,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_25.wav,நம்ம சின்ன அம்மணிக்கு திருவாத்தானுக்கும் கல்யாணமாகி மொதோ நோம்பி.
483,SP21_KG_M_26,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_26.wav,மொதோ நோம்பினா எப்டி இருக்கும் அவ ஐயனும் ஆத்தாளும் வந்து நோம்பிக்கு கூப்ட்டுபோட்டு போறாங்க.
484,SP21_KG_M_27,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_27.wav,நோம்பிக்கு கூப்ட்டுபோட்டு போனதும் நம்ம சின்ன அம்மணிக்கு அம்புட்டு சந்தோசமா போச்சு.
485,SP21_KG_M_28,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_28.wav,எனக்கு ஒன்ட்ரோட பாட்டு ரொம்ப புடிக்குங்கோ.
486,SP21_KG_M_29,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_29.wav,படம் எப்டி வந்துருக்குங்க.
487,SP21_KG_M_30,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_30.wav,ஆ ன் பஷ்ட் டே பஷ்ட் ஷோக்கு டிட்க்கெட் கிடைக்குங்களா.
488,SP21_KG_M_31,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_31.wav,ஏனுங்கோ.
489,SP21_KG_M_32,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_32.wav,சொல்லுங்கோ.
490,SP21_KG_M_33,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_33.wav,எனக்கு பிடிக்காதுங்க அவரு சொன்னதுதான் நான் ஓகேன்னு பாடுறதுதானுங்க.
491,SP21_KG_M_34,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_34.wav,எனக்கு தெரியும் நல்ல பாட்டு எது நல்ல பாட்டு எது இல்லனு.
492,SP21_KG_M_35,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_35.wav,நல்லா தாங்க வந்துருக்கு.
493,SP21_KG_M_36,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_36.wav,எல்லாரும் ரவுசு காட்டுறத பாக்கும் போது பயமா இருக்குது.
494,SP21_KG_M_37,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_37.wav,கிடைக்கும் என்னைய கூட்டிட்டு போறன்னு சொல்லிருக்காங்க என்ன செய்றாங்கன்னு பாப்போம்.
495,SP21_KG_M_38,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_38.wav,அம்மணி முடி முடி. நான் ஒன்னு சொன்னா கோவிக்கலனா சொல்றேன்.
496,SP21_KG_M_39,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_39.wav,இந்த பயம் அன்னைக்கு இருந்துருக்கணும்.
497,SP21_KG_M_40,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_40.wav,வாசபடில வச்சு நாலு பேருக்கு முன்னாடி நார் நாரா கிழிச்சு மாலையா போட்டுக்கிட்ட ஓடிட்டான்.
498,SP21_KG_M_41,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_41.wav,பொண்டாட்டி என்ன சொன்னாலும் பேசாம வாய மூடிட்டு பின்னாடியே திரியதுக்கு அவன் என்ன சக்திவேல் கவுண்டனா.
499,SP21_KG_M_42,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_42.wav,தப்பு இல்ல தப்பே இல்ல கேட்ட இடம்மும் போட்ட சத்தமும் தான் தப்பு.
500,SP21_KG_M_43,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_43.wav,ஆயிரம் தான் இருந்தாலும் புருஷன் பொண்டாட்டியெல்லோ அடுத்தவீட்டுக்கு தெரியெல்லாமா.
501,SP21_KG_M_44,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_44.wav,நாலு சொவத்துக்குள்ளாற கேக்கவேண்டியத வாசல்ல நிக்க வெச்சு கேட்ட.
502,SP21_KG_M_45,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_45.wav,கேட்டு பக்கத்தால இருந்துது ஓடிட்டான்.
503,SP21_KG_M_46,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_46.wav,இந்த காலத்துல கொல குத்தத்துக்கே கோர்ட்டு கேசுனு இழுத்து அடிச்சுத்தான் தீர்ப்பு.
504,SP21_KG_M_47,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_47.wav,நீ சூட்டடு சைட்டுனு ஒரே அடியா அடிச்சு போட்டில்லோ.
505,SP21_KG_M_48,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_48.wav,அம்மணி அரசன் மட்டும் தான் அன்னைக்கே கொல்லலாம்.
506,SP21_KG_M_49,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_49.wav,பொம்பளைங்க தெய்வமாதிரி அல்லோ நின்னுதான் கொல்லோனும் என்ன பழனி.
507,SP21_KG_M_50,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_50.wav,இது மனுஷனுக்கு வியாதி வர கூடாது. அப்படி வந்தா கொண படுத்தி எடுக்கோணும்.
508,SP21_KG_M_51,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_51.wav,அத விட்டு போட்டு வூட்ட விட்டு வெளில போணு சொல்லலாமா.
509,SP21_KG_M_52,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_52.wav,அப்படி சொன்னா பத்து லெச்சம் பேத்த நாடு கடத்தோணும்.
510,SP21_KG_M_53,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_53.wav,ஏன் ஒன்ற மேல வச்சுருக்க மறுவாத அத புரிஞ்சுக்காம.
511,SP21_KG_M_54,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_54.wav,இதுவா அதுவானு பரிச்ச பேப்பர்ல குடுக்கற மாதிரி சாய்ஸ் குடுத்துட்டு போட்டியே.
512,SP21_KG_M_55,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_55.wav,பண்டிகைக்கு புள்ளைங்கள பாக்க கண்டிசனா வருவான் ஒரே அமுக்க அமுக்கி போடு.
513,SP21_KG_M_56,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_56.wav,அதெல்லாம் அந்த காலம்டா வாசல் வேணாம்னா பொறகால வா.
514,SP21_KG_M_57,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_57.wav,சர்ரீ சீரியஸாவே பேசுவோம்.
515,SP21_KG_M_58,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_58.wav,ரெண்டுவேறும் ஒட்டுக்கா வூட்டுக்கு போயி ஒக்காந்து சமாதானம் பேசி தீத்துக்குவோம்.
516,SP21_KG_M_59,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_59.wav,ஏன் சொல்ல மாட்ட.
517,SP21_KG_M_60,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_60.wav,இப்ப தீவாளி வருது ஒரு அஞ்சு நிமிஷம் வூட்டுக்கு வந்தீனா குழந்தைங்க சந்தோச படுமெல்ல.
518,SP21_KG_M_61,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_61.wav,அட என்னங்க அப்புச்சி இது தீபாளி அதுமா இப்படி ஒக்காந்து இருக்கீங்க.
519,SP21_KG_M_62,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_62.wav,உங்க வூட்டு நாய் கூட சோகத்துல படுத்து கெடக்கு.
520,SP21_KG_M_63,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_63.wav,இந்தா கண்ணு ராசு இத ஜாக்கரதையா கொளுத்தி வெடி இத கட்டிக்க.
521,SP21_KG_M_64,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_64.wav,பாத்து கடிச்சு போடும் அப்புறம் தொப்புள்ள சுத்தி ஊசி போடணும் நாய்க்கு.
522,SP21_KG_M_65,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_65.wav,"அக்கா அழுவாதீங்கோ, நாங்ககெல்லாம் இருக்கோம்மெல்லோ."
523,SP21_KG_M_66,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_66.wav,ஏதோ கோவத்துல போய்ட்டாரு வந்துருவாரெல்லோ.
524,SP21_KG_M_67,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_67.wav,என்னைங்க மாமா வெவரம் கெட்ட தனமா பேசிகிட்டு.
525,SP21_KG_M_68,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_68.wav,கண்டிசனா செய்வானுங்க கிரகம் புடிச்சவனுங்கோ.
526,SP21_KG_M_69,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_69.wav,என்னைங்க மாமா நீங்க வெந்த புண்ணுல புள்ளையார பாய்ச்சுகிட்டு.
527,SP21_KG_M_70,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_70.wav,சரி ஏதோ ஒன்னு நடந்தத பத்தி இப்போ என்ன பேச்சு. நடக்க போறத பத்தி பேசுங்கோ.
528,SP21_KG_M_71,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_71.wav,ஐயோ சாமி ஐநூறுவாய்லான் ரொம்ப ஜாஸ்தி.
529,SP21_KG_M_72,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_72.wav,கொஞ்சம் கொறச்சு ஒரு வெலய சொல்லுங்க.
530,SP21_KG_M_73,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_73.wav,என்னங்க இது மாட்டு தோல்லுலதான பண்ணிருக்கு. எங்க ஊர்லயெல்லாம் ஐநூறுவாய்க்கு ஒரு மாடேய் வாங்கி போட்டுடலாம்.
531,SP21_KG_M_74,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_74.wav,இந்தா பாருங்கோ கடைசியா பிக்ஸா ஒரு வெலய்ய சொல்றேன் நானுறுவாய்க்கு தருவீங்களா.
532,SP21_KG_M_75,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_75.wav,பேக் நீங்களே வச்சுக்கோங்க.
533,SP21_KG_M_76,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_76.wav,என்னங்க கடக்காரரே என்னங்க இது தூக்கு பர்ஸ் மாதிரி இருக்குது.
534,SP21_KG_M_77,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_77.wav,என்னென்னமோ வந்துடுது போங்கோ.
535,SP21_KG_M_78,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_78.wav,மச்சான் இந்த கலர் ஒங்களுக்கு எடுப்பா இருக்கும்.
536,SP21_KG_M_79,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_79.wav,அட வருசத்துக்கு ஒருவாட்டி தான எடுக்குறோம் அந்த கட்டம் போட்டத எடுங்கோ.
537,SP21_KG_M_80,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_80.wav,அஞ்சு ரூவாய்க்கு சப்பானா.
538,SP21_KG_M_81,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_81.wav,ஐயோ ஐயோ ஐயோ மச்சான் மச்சான் சப்பானுக்கு போலாம் மச்சான்.
539,SP21_KG_M_82,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_82.wav,வாங்க மச்சான் போலாம்.
540,SP21_KG_M_83,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_83.wav,தேரடி தெருவு பாப்பநாயக்கம் பாளையம் கோயம்புத்தூரு.
541,SP21_KG_M_84,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_84.wav,அட அங்கிருந்து துப்புனா கீழ இருக்க சனங்க மேலலான் விழுந்துபோடும்.
542,SP21_KG_M_85,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_85.wav,மச்சான் தட்டு முறுக்கு ஊறுகாயி கட்டு சோறுலான் எடுத்துட்டு போலான்.
543,SP21_KG_M_86,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_86.wav,டேய் சம்பத்தா எங்க வெள்ளையும் சுள்ளையும் போட்டு வெகு வெகுனு கிளம்பிட்ட.
544,SP21_KG_M_87,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_87.wav,"கண்ணாலத்துக்கா, அட இர்டா."
545,SP21_KG_M_88,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_88.wav,நானும் ஒரு செம்பு தண்ணி ஊத்திட்டு வந்துருதேன் ஒட்டுக்கா போயிரலாம்.
546,SP21_KG_M_89,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_89.wav,கூர் கெட்டவனா இருக்கியோ.
547,SP21_KG_M_90,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_90.wav,கள வெட்டுததுக்கு யாராது வெள்ளையும் சுள்ளையும் போட்டு போவாங்களா.
548,SP21_KG_M_91,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP21_KG_audio/SP21_KG_M_91.wav,அழுக்காயிருச்சுனா உங்க அப்பன் வந்து தப்பவான் நான் தான் தப்பனும் இளவெடுத்தது.
549,SP22_KG_M_1,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_1.wav,இன்னைக்கு என்னங்க ஒரே உப்பசமா இருக்குதுங்க.
550,SP22_KG_M_2,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_2.wav,அங்க என்ன பண்றிங்க வாங்க விஷ்க்குனு போலாம்.
551,SP22_KG_M_3,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_3.wav,தனி தனியா போகாதிங்க வாங்க எல்லாம் ஒட்டுக்காவே போலாம்.
552,SP22_KG_M_4,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_4.wav,பாருங்க அப்பனாட்டும் நடக்குறான்.
553,SP22_KG_M_5,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_5.wav,ஆம்மாமுங்க ஆம்மாமுங்க.
554,SP22_KG_M_6,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_6.wav,ஏனுங்கோ கொஞ்சோம் தொட்டல ஆட்டி விடுங்களேன்.
555,SP22_KG_M_7,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_7.wav,எண்ணையில் போயி பெருங்காயம் கலக்கி எடுத்துட்டு வாரேன்.
556,SP22_KG_M_8,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_8.wav,வயிறு வலி இருந்தாலும் சரி ஆயிரும்ங்கோ.
557,SP22_KG_M_9,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_9.wav,ஏன் கஷ்டம் நீங்குறது ஓன் கையில தான் இருக்குது.
558,SP22_KG_M_10,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_10.wav,ஏனுங்க வீட்ல அம்மா சித்தி மட்டும் தான் சமைக்கனுங்கள நாங்கலான் சமைக்க மாட்டாங்களா?
559,SP22_KG_M_11,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_11.wav,எல்லா காய்கறியும் பண்ணுவனு வைங்களேன்.
560,SP22_KG_M_12,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_12.wav,அட ஏன் இப்படி வர?
561,SP22_KG_M_13,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_13.wav,மண்டைல சிக்கே வந்தோலைய மாட்டங்கது வெளிச்சண்ண வச்சாத்தான் வேலைக்கு ஆகுமாட்டு இருக்குது.
562,SP22_KG_M_14,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_14.wav,ஏங்க அந்த வெளிச்சன்னைய கொஞ்சம் எடுத்துட்டு வந்து குடுங்க.
563,SP22_KG_M_15,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_15.wav,யாருனு நெனச்சுட்டு இருக்கிறா? என்ற புள்ளைன்னா அவளுக்கு எளக்காரம்மா போச்சா.
564,SP22_KG_M_16,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_16.wav,இதுக்குமேல நீ அங்க இருக்கோணும்னு அவசியம் ஒன்னும் கெடயாது மொதல்ல நம்ம ஊடு வந்து சேரு.
565,SP22_KG_M_17,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_17.wav,இந்தாருங்க அத்த ஒங்க புள்ளைட்டயா சிட்டு இருந்தீங்க எதும் சண்டையா?
566,SP22_KG_M_18,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_18.wav,ஆமா அயிசு என்ற புள்ளையோட படாத கொடும்ம பண்றாலாமாம்.
567,SP22_KG_M_19,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_19.wav,அப்படி என்னங்க அத்த பண்றாங்களாமாம்?
568,SP22_KG_M_20,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_20.wav,ஊட்ல இருக்க பூரா வேலையுமே ஏன் புள்ளைய தான் செய்ய சொல்றாங்களாமாம்.
569,SP22_KG_M_21,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_21.wav,சோறாக்க சொல்றாங்கலாமாம் அடிக்க சொல்றாங்களாமாம்.
570,SP22_KG_M_22,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_22.wav,ஒட்டற அடிச்சா ஏன் புள்ளைக்கு சளி பிடிக்காதா?
571,SP22_KG_M_23,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_23.wav,பாத்தியா என்ற புள்ளைய கத கேட்டு உனக்கே அழுவாச்சி வந்துருச்சு.
572,SP22_KG_M_24,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_24.wav,ஆமாம்ங்க அத்த என்ற மாமியாரும் அப்படித்தான் கருமம் பூரா வேலையும் என்கிட்ட தான் வச்சு தொலையும்.
573,SP22_KG_M_25,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_25.wav,நம்ம சின்ன அம்மணிக்கு திருவாத்தானுக்கும் கல்யாணமாகி மொதோ நோம்பி.
574,SP22_KG_M_26,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_26.wav,எனக்கு ஒன்ட்ரோட பாட்டு ரொம்ப புடிக்குங்கோ.
575,SP22_KG_M_27,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_27.wav,படம் எப்டி வந்துருக்குங்க.
576,SP22_KG_M_28,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_28.wav,பஷ்ட் டே பஷ்ட் ஷோக்கு டிட்க்கெட் கிடைக்குங்களா.
577,SP22_KG_M_29,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_29.wav,ஏனுங்கோ.
578,SP22_KG_M_30,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_30.wav,சொல்லுங்கோ.
579,SP22_KG_M_31,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_31.wav,எனக்கு பிடிக்காதுங்க அவரு சொன்னதுதான் நான் ஓகேன்னு பாடுறதுதானுங்க.
580,SP22_KG_M_32,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_32.wav,எனக்கு தெரியும் நல்ல பாட்டு எது நல்ல பாட்டு எது இல்லனு.
581,SP22_KG_M_33,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_33.wav,நல்லா தாங்க வந்துருக்கு.
582,SP22_KG_M_34,E:/Work/My Papers/Dravidian Lang Tech 2026/Dialect based speech processing/Final Dataset/Train/Western_Dialect/SP22_KG_audio/SP22_KG_M_34.wav,எல்லாரும் ரவுசு காட்டுறத பாக்கும் போது பயமா இருக்குது.
